time,into,inth,intl,intc
2024-07-16 09:15:00,24621.05,24643.2,24602.05,24616.9
2024-07-16 09:18:00,24615.05,24620.3,24605.85,24618.8
2024-07-16 09:21:00,24619.25,24624.55,24611.2,24622.5
2024-07-16 09:24:00,24623.25,24630.95,24610.95,24621.2
2024-07-16 09:27:00,24621.35,24629.2,24618.35,24622.5
2024-07-16 09:30:00,24623.2,24631.6,24615.3,24623.3
2024-07-16 09:33:00,24624.15,24641.2,24624.15,24640.6
2024-07-16 09:36:00,24640.45,24643.15,24625.2,24627.95
2024-07-16 09:39:00,24626.3,24632.5,24620.35,24629.25
2024-07-16 09:42:00,24629.05,24636.4,24622.9,24633.75
2024-07-16 09:45:00,24634.55,24643.75,24632.5,24641.25
2024-07-16 09:48:00,24641.15,24642.65,24629.7,24632.55
2024-07-16 09:51:00,24631.6,24636.25,24614.05,24617.7
2024-07-16 09:54:00,24617.85,24639.4,24613.85,24636.7
2024-07-16 09:57:00,24635.85,24638.35,24626.8,24631.8
2024-07-16 10:00:00,24630.25,24637.75,24625.1,24625.45
2024-07-16 10:03:00,24624.9,24643.4,24623.7,24642.95
2024-07-16 10:06:00,24643.1,24648.9,24632.0,24632.05
2024-07-16 10:09:00,24631.7,24635.85,24620.0,24623.3
2024-07-16 10:12:00,24623.35,24637.2,24622.55,24634.4
2024-07-16 10:15:00,24635.35,24643.3,24634.3,24639.25
2024-07-16 10:18:00,24640.2,24643.9,24636.9,24640.55
2024-07-16 10:21:00,24640.0,24641.95,24636.75,24637.45
2024-07-16 10:24:00,24637.95,24643.1,24634.9,24637.4
2024-07-16 10:27:00,24637.35,24642.3,24635.35,24642.1
2024-07-16 10:30:00,24640.05,24642.15,24628.75,24632.15
2024-07-16 10:33:00,24632.55,24654.3,24631.95,24644.2
2024-07-16 10:36:00,24644.4,24652.25,24643.05,24649.95
2024-07-16 10:39:00,24650.05,24660.75,24646.5,24658.95
2024-07-16 10:42:00,24659.15,24661.05,24653.75,24657.2
2024-07-16 10:45:00,24656.55,24659.1,24647.0,24647.9
2024-07-16 10:48:00,24648.55,24655.8,24647.55,24654.8
2024-07-16 10:51:00,24655.35,24655.35,24646.15,24651.1
2024-07-16 10:54:00,24651.35,24658.05,24646.1,24656.9
2024-07-16 10:57:00,24656.35,24657.75,24652.5,24656.0
2024-07-16 11:00:00,24655.45,24657.6,24651.35,24651.35
2024-07-16 11:03:00,24652.5,24655.25,24649.85,24654.35
2024-07-16 11:06:00,24652.4,24655.6,24650.1,24653.65
2024-07-16 11:09:00,24654.1,24655.75,24642.8,24643.15
